artist_name,instagram_input,instagram_handle,instagram_url,instagram_followers,facebook_input,facebook_handle,facebook_url,facebook_followers,twitter_input,twitter_handle,twitter_url,twitter_followers
The Beginning,,"","",,https://www.facebook.com/MelekaiJoeBMI/?eid=ARAMJE8yXp_JiDY1c5Kg_cvW5_f8xSGtYLKQAWsI5AEGSZPRDkW6GUPibcFS0aWGOT1iRQStcY0nuqZv,?eid=ARAMJE8yXp_JiDY1c5Kg_cvW5_f8xSGtYLKQAWsI5AEGSZPRDkW6GUPibcFS0aWGOT1iRQStcY0nuqZv,http://www.facebook.com/?eid=ARAMJE8yXp_JiDY1c5Kg_cvW5_f8xSGtYLKQAWsI5AEGSZPRDkW6GUPibcFS0aWGOT1iRQStcY0nuqZv,No elements matched,,"","",
Twisted Oak,https://www.instagram.com/twistedoakmusic/,twistedoakmusic,http://www.instagram.com/twistedoakmusic,360,https://www.facebook.com/twistedoakmusic,twistedoakmusic,http://www.facebook.com/twistedoakmusic,98,@twistedoakmusic,twistedoakmusic,http://www.twitter.com/twistedoakmusic,3
Ashtyn Barbaree,www.instagram.com/missashtyn,missashtyn,http://www.instagram.com/missashtyn,5726,www.facebook.com/ashtynbarbaree,ashtynbarbaree,http://www.facebook.com/ashtynbarbaree,2680,,"","",
The Groovebirds,www.instagram.com/groovebirds,groovebirds,http://www.instagram.com/groovebirds,181,www. facebook.com/thegroovebirds,"","",,@thegroovebirds,thegroovebirds,http://www.twitter.com/thegroovebirds,271
vance green,www.instagram.com/vancitop,vancitop,http://www.instagram.com/vancitop,404 Not Found,www.facebook.com/vancegreeb,vancegreeb,http://www.facebook.com/vancegreeb,404 Not Found,,"","",
Mukti Garceau Singer & Chanteuse,https://www.instagram.com/muktigarceau/,muktigarceau,http://www.instagram.com/muktigarceau,309,https://www.facebook.com/Mukti-Garceau-Voice-Over-Artist-Vocalist-173013319472412/,Mukti-Garceau-Voice-Over-Artist-Vocalist-173013319472412,http://www.facebook.com/Mukti-Garceau-Voice-Over-Artist-Vocalist-173013319472412,439,@MuktiGarceau,MuktiGarceau,http://www.twitter.com/MuktiGarceau,224
Thee Original,https://www.instagram.com/thee_originalmusic/,thee_originalmusic,http://www.instagram.com/thee_originalmusic,104,,"","",,@Curiosity_ki11,Curiosity_ki11,http://www.twitter.com/Curiosity_ki11,290
V.Lace,,"","",,https://www.facebook.com/vlacemuzic,vlacemuzic,http://www.facebook.com/vlacemuzic,106,@VLaceRnB,VLaceRnB,http://www.twitter.com/VLaceRnB,85
MollyDrive,www.instagram.com/mollydrive,mollydrive,http://www.instagram.com/mollydrive,404 Not Found,www.facebook.com/mollydriveband,mollydriveband,http://www.facebook.com/mollydriveband,242,@retrospectrocks,retrospectrocks,http://www.twitter.com/retrospectrocks,143
Monroe the Msg!,https://www.instagram.com/monroethemsg/,monroethemsg,http://www.instagram.com/monroethemsg,446,https://www.facebook.com/monroethemsg/,monroethemsg,http://www.facebook.com/monroethemsg,26,@monroethemsg,monroethemsg,http://www.twitter.com/monroethemsg,89
The Delightfully Crooked,instagram.com/thedelightfullycrooked,thedelightfullycrooked,http://www.instagram.com/thedelightfullycrooked,404 Not Found,facebook.com/thedelightfullycrooked,thedelightfullycrooked,http://www.facebook.com/thedelightfullycrooked,404 Not Found,,"","",
XTincT,https://www.instagram.com/xtinct_official/,xtinct_official,http://www.instagram.com/xtinct_official,JSON failed to parse,https://www.facebook.com/XTinct.Official/,XTinct.Official,http://www.facebook.com/XTinct.Official,541,@xtinct_official,xtinct_official,http://www.twitter.com/xtinct_official,1
Barrie Dempsey,,"","",,https://www.facebook.com/bgdempsey,bgdempsey,http://www.facebook.com/bgdempsey,No elements matched,,"","",
Geno Moser & The Roundabouts Fl. Band,,"","",,www/Facebook/The Roundabouts Fl. Band,"","",,,"","",
AmbFounder,,"","",,Graydt07@yahoo.com,Graydt07yahoo.com,http://www.facebook.com/Graydt07yahoo.com,404 Not Found,Graydt07@yahoo.com,Graydt07yahoo.com,http://www.twitter.com/Graydt07yahoo.com,404 Not Found
Greg Clark Jr,www.instragram.com/1gregclarkjr,1gregclarkjr,http://www.instagram.com/1gregclarkjr,51,,"","",,,"","",
Sahara,www.instagram.com/sadsahara,sadsahara,http://www.instagram.com/sadsahara,411,,"","",,,"","",
Kinq Najmarr,www.instagram.com/kinq_najmarr,kinq_najmarr,http://www.instagram.com/kinq_najmarr,1099,,"","",,@kinq_najmarr,kinq_najmarr,http://www.twitter.com/kinq_najmarr,557
Champ And The Family ,,"","",,,"","",,,"","",
Rory and Ric,,"","",,www.facebook.com/RoryRanucci,RoryRanucci,http://www.facebook.com/RoryRanucci,No elements matched,,"","",
Shivan,www.instagram.com/shivan_music,shivan_music,http://www.instagram.com/shivan_music,JSON failed to parse,https://www.facebook.com/shivanmusicpage,shivanmusicpage,http://www.facebook.com/shivanmusicpage,280,@shivan_music,shivan_music,http://www.twitter.com/shivan_music,70
Virginia Russell,,"","",,,"","",,,"","",
Muncy,www.instagram.com/youngmuncy,youngmuncy,http://www.instagram.com/youngmuncy,3917,https://www.facebook.com/youngmuncy/,youngmuncy,http://www.facebook.com/youngmuncy,1258,,"","",
lil t da don,https://www.instagram.com/_hoodricxx.poppout/,_hoodricxx.poppout,http://www.instagram.com/_hoodricxx.poppout,JSON failed to parse,,"","",,@babypoppout,babypoppout,http://www.twitter.com/babypoppout,90
Bay Rum ,https://www.instagram.com/bay_rum_beats/,bay_rum_beats,http://www.instagram.com/bay_rum_beats,124,https://www.facebook.com/BayRumBeats/,BayRumBeats,http://www.facebook.com/BayRumBeats,19,,"","",
Dale Lakata,https://www.instagram.com/dalelakata/,dalelakata,http://www.instagram.com/dalelakata,725,www.facebook.com/dale.lakata,dale.lakata,http://www.facebook.com/dale.lakata,No elements matched,twitter.com/dalelakata,dalelakata,http://www.twitter.com/dalelakata,417
Karen Biehl,,"","",,,"","",,@MaestraMusicNow,MaestraMusicNow,http://www.twitter.com/MaestraMusicNow,277
The Dround Hounds,www.instagram.com/the_dround_hounds,the_dround_hounds,http://www.instagram.com/the_dround_hounds,3634,https://www.facebook.com/thedroundhounds/,thedroundhounds,http://www.facebook.com/thedroundhounds,3765,@thedroundhounds,thedroundhounds,http://www.twitter.com/thedroundhounds,3
caden.ce,,"","",,www.facebook.com/seaaideance222,seaaideance222,http://www.facebook.com/seaaideance222,10,,"","",
Assuage,https://www.instagram.com/assuagetheband/,assuagetheband,http://www.instagram.com/assuagetheband,JSON failed to parse,,"","",,,"","",
Black Aces,,"","",,www.facebook.com/BlackAces,BlackAces,http://www.facebook.com/BlackAces,No elements matched,,"","",
Peter Stephenson,,"","",,,"","",,,"","",
HOOKiE,www.instagram.com/hookiestlouis,hookiestlouis,http://www.instagram.com/hookiestlouis,JSON failed to parse,www.facebook.com/hookiestlouis,hookiestlouis,http://www.facebook.com/hookiestlouis,2163,@hookiestlouis,hookiestlouis,http://www.twitter.com/hookiestlouis,39
Daniel Anthony,www.instagram.com/im_danthony,im_danthony,http://www.instagram.com/im_danthony,278,www.facebook.com/imdanthony,imdanthony,http://www.facebook.com/imdanthony,1376,@im_danthony,im_danthony,http://www.twitter.com/im_danthony,492
Markous Kae,www.instagram.com/m_kaemusic,m_kaemusic,http://www.instagram.com/m_kaemusic,697,https://business.facebook.com/Mkaemusic/notifications/?business_id=2243255759249765,?business_id=2243255759249765,http://www.facebook.com/?business_id=2243255759249765,No elements matched,@dpool,dpool,http://www.twitter.com/dpool,4
Amelia Blake,https://www.instagram.com/ameliablakegarner,ameliablakegarner,http://www.instagram.com/ameliablakegarner,600,https://www.facebook.com/ameliablakemusic,ameliablakemusic,http://www.facebook.com/ameliablakemusic,820,https://twitter.com/ameliablake,ameliablake,http://www.twitter.com/ameliablake,180
T. Fredric Jones,,"","",,,"","",,,"","",
Regina Basin,https://www.instagram.com/reginabasinmusic/,reginabasinmusic,http://www.instagram.com/reginabasinmusic,465,https://www.facebook.com/reginabasinmusic/,reginabasinmusic,http://www.facebook.com/reginabasinmusic,302,,"","",
Gaylen Young,,"","",,gaylen young,"","",,,"","",
Elisesongs,www.instagram/elisesongs1,elisesongs1,http://www.instagram.com/elisesongs1,188,www.facebook/elisesongs,elisesongs,http://www.facebook.com/elisesongs,774,,"","",
Jon Gegelman,www.instagram.com/JonGegelman,JonGegelman,http://www.instagram.com/JonGegelman,955,,"","",,@JonGegelman,JonGegelman,http://www.twitter.com/JonGegelman,151
The Phobes,https://www.instagram.com/thephobes/,thephobes,http://www.instagram.com/thephobes,113,,"","",,,"","",
Kartel Sco,https://www.instagram.com/kartelsco/,kartelsco,http://www.instagram.com/kartelsco,712,https://m.facebook.com/Sco1032/,Sco1032,http://www.facebook.com/Sco1032,65,@ScoFlaco,ScoFlaco,http://www.twitter.com/ScoFlaco,325
Dragon Fresh & friends,,"","",,,"","",,,"","",
Rumin8,www.instagram.com/rumin8raps,rumin8raps,http://www.instagram.com/rumin8raps,5161,https://www.facebook.com/Rumin8Raps/,Rumin8Raps,http://www.facebook.com/Rumin8Raps,459,@Rumin8Raps,Rumin8Raps,http://www.twitter.com/Rumin8Raps,240
KXNG,@iLoveKXNG@gmail.com,iLoveKXNGgmail.com,http://www.instagram.com/iLoveKXNGgmail.com,404 Not Found,www.facebook.com/kxng,kxng,http://www.facebook.com/kxng,404 Not Found,@iLoveKXNG@gmail.com,iLoveKXNGgmail.com,http://www.twitter.com/iLoveKXNGgmail.com,404 Not Found
Rachel Goodman,www.instagram.com/rachelgoodmanmusic,rachelgoodmanmusic,http://www.instagram.com/rachelgoodmanmusic,1109,,"","",,,"","",
The Fool's Agenda,https://www.instagram.com/thefoolsagenda/,thefoolsagenda,http://www.instagram.com/thefoolsagenda,472,https://www.facebook.com/thefoolsagenda/,thefoolsagenda,http://www.facebook.com/thefoolsagenda,384,@thefoolsagenda,thefoolsagenda,http://www.twitter.com/thefoolsagenda,38
Brendan1k,https://www.instagram.com/brendan1k/,brendan1k,http://www.instagram.com/brendan1k,1462,,"","",,,"","",
Shamia Hobbs,,"","",,www.facebook.com/shamiahobbs,shamiahobbs,http://www.facebook.com/shamiahobbs,No elements matched,,"","",
Michael Anthony Shanks,www.instagram.com/shankstermusic,shankstermusic,http://www.instagram.com/shankstermusic,542,www.facebook.com/shankstermusic,shankstermusic,http://www.facebook.com/shankstermusic,893,@shankstermusic,shankstermusic,http://www.twitter.com/shankstermusic,165
Shenendoah Thompson,www.instagram.com/ShenendoahT,ShenendoahT,http://www.instagram.com/ShenendoahT,959,www.facebook.com/ShenendoahT,ShenendoahT,http://www.facebook.com/ShenendoahT,518,@ShenendoahT,ShenendoahT,http://www.twitter.com/ShenendoahT,732
Dick LeMasters,www.instagram.com/dicklemasters,dicklemasters,http://www.instagram.com/dicklemasters,562,www.facebook.com/dlemasters,dlemasters,http://www.facebook.com/dlemasters,No elements matched,@DickLeMasters,DickLeMasters,http://www.twitter.com/DickLeMasters,325
john covert,,"","",,,"","",,,"","",
Stefanosis,www.instagram.com/stefanosis.hansraj,stefanosis.hansraj,http://www.instagram.com/stefanosis.hansraj,404,,"","",,,"","",
Faintheart,https://www.instagram.com/wearefaintheart/,wearefaintheart,http://www.instagram.com/wearefaintheart,626,https://www.facebook.com/wearefaintheart/,wearefaintheart,http://www.facebook.com/wearefaintheart,1282,@wearefaintheart,wearefaintheart,http://www.twitter.com/wearefaintheart,519
Chris Hanson ,Www.Instagram.com/acousticmusicfunks,acousticmusicfunks,http://www.instagram.com/acousticmusicfunks,488,www.facebook.com/acousticmusicfunk,acousticmusicfunk,http://www.facebook.com/acousticmusicfunk,No elements matched,@funkyacoustics,funkyacoustics,http://www.twitter.com/funkyacoustics,4
The Richmond District,https://www.instagram.com/pat_moley_music/,pat_moley_music,http://www.instagram.com/pat_moley_music,519,www.facebook.com/pmguitarist,pmguitarist,http://www.facebook.com/pmguitarist,11507,,"","",
Flux Amuck,https://www.instagram.com/fluxamuck/,fluxamuck,http://www.instagram.com/fluxamuck,137,https://www.facebook.com/fluxamuck/,fluxamuck,http://www.facebook.com/fluxamuck,1689,@fluxamuck,fluxamuck,http://www.twitter.com/fluxamuck,64
Jojo Warrenfells,,"","",,www.facebook.com/TheHuckleberries,TheHuckleberries,http://www.facebook.com/TheHuckleberries,1335,,"","",
Lisette Baucom,https://www.instagram.com/p/BvsFlZKFi2B/?utm_source=ig_share_sheet&igshid=10izb5d80moem,?utm_source=ig_share_sheet&igshid=10izb5d80moem,http://www.instagram.com/?utm_source=ig_share_sheet&igshid=10izb5d80moem,JSON failed to parse,lisette baucom ,"","",,https://mobile.twitter.com/LisetteBaucom,LisetteBaucom,http://www.twitter.com/LisetteBaucom,404 Not Found
Nakie Dolls,https://www.instagram.com/nakiedolls/,nakiedolls,http://www.instagram.com/nakiedolls,2330,,"","",,,"","",
Amber,https://www.youtube.com/channel/UCJf106SuVzfVQLuGW-8wP4A?view_as=subscriber,UCJf106SuVzfVQLuGW-8wP4A?view_as=subscriber,http://www.instagram.com/UCJf106SuVzfVQLuGW-8wP4A?view_as=subscriber,404 Not Found,https://www.youtube.com/user/soulgirl16436,soulgirl16436,http://www.facebook.com/soulgirl16436,404 Not Found,,"","",
mark seramur,none,none,http://www.instagram.com/none,404 Not Found,none,none,http://www.facebook.com/none,404 Not Found,none,none,http://www.twitter.com/none,2
Steven Gregory,https://www.instagram.com/canalstreet1/,canalstreet1,http://www.instagram.com/canalstreet1,18,https://www.facebook.com/NewCountrySound,NewCountrySound,http://www.facebook.com/NewCountrySound,No elements matched,,"","",
Levin Maelstrom,https://www.instagram.com/dreigonix/,dreigonix,http://www.instagram.com/dreigonix,59,,"","",,@Levin_Maelstrom,Levin_Maelstrom,http://www.twitter.com/Levin_Maelstrom,19
Clever Beast,,"","",,,"","",,,"","",
Nasumbati,Peter D Heinemann,"","",,,"","",,@nasumbati,nasumbati,http://www.twitter.com/nasumbati,18
Papa Earl Usry,,"","",,www.facebook.com/usryandsons,usryandsons,http://www.facebook.com/usryandsons,546,,"","",
The Poison King,,"","",,Jason darwin brown,"","",,,"","",
Jordan Genovese,www.instagram.com/jordangenovese,jordangenovese,http://www.instagram.com/jordangenovese,1730,www.facebook.com/jordangenovesemusic,jordangenovesemusic,http://www.facebook.com/jordangenovesemusic,1740,@jordanjordanCLE,jordanjordanCLE,http://www.twitter.com/jordanjordanCLE,1
Igor,,"","",,https://www.facebook.com/igor.bulanov.12,igor.bulanov.12,http://www.facebook.com/igor.bulanov.12,No elements matched,,"","",
TylerGee,,"","",,https://www.facebook.com/tyler.gee.33886,tyler.gee.33886,http://www.facebook.com/tyler.gee.33886,No elements matched,,"","",
Cheddabob Jr.,,"","",,,"","",,,"","",
BRYANT STERLING,,"","",,www.facebook.com/bryantsterling,bryantsterling,http://www.facebook.com/bryantsterling,No elements matched,,"","",
Yul Fullac Sevil,,"","",,https://www.facebook.com/yul.fullac.7,yul.fullac.7,http://www.facebook.com/yul.fullac.7,No elements matched,,"","",
Married a Dead Man,https://www.instagram.com/marriedadeadman/,marriedadeadman,http://www.instagram.com/marriedadeadman,567,https://www.facebook.com/marriedadeadman/,marriedadeadman,http://www.facebook.com/marriedadeadman,1410,https://twitter.com/MarriedADeadMan,MarriedADeadMan,http://www.twitter.com/MarriedADeadMan,30
Onyx Rose,www.instagram.com/_onyxrose_,_onyxrose_,http://www.instagram.com/_onyxrose_,2334,www.facebook.com/onyxrosemusic,onyxrosemusic,http://www.facebook.com/onyxrosemusic,404 Not Found,@_onyxrose_,_onyxrose_,http://www.twitter.com/_onyxrose_,141
SEKOSH,Seilkhan Galiyev,"","",,https://www.facebook.com/seka.galiyev,seka.galiyev,http://www.facebook.com/seka.galiyev,No elements matched,,"","",
The Crow Speaks Band,www.instagram.com/thecrowspeaksband,thecrowspeaksband,http://www.instagram.com/thecrowspeaksband,404 Not Found,https://www.facebook.com/crowspeaks.m,crowspeaks.m,http://www.facebook.com/crowspeaks.m,404 Not Found,@thecrowspeaksband,thecrowspeaksband,http://www.twitter.com/thecrowspeaksband,404 Not Found
Zz Taylor,www.instagram.com/_zztaylor,_zztaylor,http://www.instagram.com/_zztaylor,2523,www.facebook.com/zztaylormusic,zztaylormusic,http://www.facebook.com/zztaylormusic,No elements matched,www.twitter.com/_zztaylor,_zztaylor,http://www.twitter.com/_zztaylor,785
Annie Woodward,https://www.instagram.com/anniewoodwardmusic/?hl=en,?hl=en,http://www.instagram.com/?hl=en,JSON failed to parse,https://www.facebook.com/anniewoodwardmusic,anniewoodwardmusic,http://www.facebook.com/anniewoodwardmusic,2240,anniegotwood,anniegotwood,http://www.twitter.com/anniegotwood,5
TARYN,https://www.instagram.com/taryn_antro/,taryn_antro,http://www.instagram.com/taryn_antro,404 Not Found,https://www.facebook.com/tarynantrobusmusic/?modal=admin_todo_tour,?modal=admin_todo_tour,http://www.facebook.com/?modal=admin_todo_tour,No elements matched,@taryn_antro,taryn_antro,http://www.twitter.com/taryn_antro,404 Not Found
Richset,www.instagram.com/richestset,richestset,http://www.instagram.com/richestset,404 Not Found,,"","",,,"","",
Jaysirus,,"","",,,"","",,,"","",
Chris Gangi,,"","",,www.facebook.com/chrisgangi,chrisgangi,http://www.facebook.com/chrisgangi,No elements matched,,"","",
ET ,www.instagram.com/etorlandolive/,etorlandolive,http://www.instagram.com/etorlandolive,JSON failed to parse,www.facebook.com/ETorlando/,ETorlando,http://www.facebook.com/ETorlando,81,,"","",
Soey Santos,https://www.instagram.com/thatboygotsoul/,thatboygotsoul,http://www.instagram.com/thatboygotsoul,4,https://m.facebook.com/officialsoeysantos/,officialsoeysantos,http://www.facebook.com/officialsoeysantos,404 Not Found,,"","",
Yahawashi ,,"","",,https://m.facebook.com/profile.php?id=1255995161195235&ref=content_filter,profile.php?id=1255995161195235&ref=content_filter,http://www.facebook.com/profile.php?id=1255995161195235&ref=content_filter,117,,"","",
DICK FICKLE,,"","",,,"","",,,"","",
Junior Sharpe,www.instagram.com/therealjuniorsharpe,therealjuniorsharpe,http://www.instagram.com/therealjuniorsharpe,404 Not Found,,"","",,,"","",
Roger Fyfe,,"","",,,"","",,,"","",
Fanetic,https://www.instagram.com/fanetic/,fanetic,http://www.instagram.com/fanetic,1036,,"","",,https://twitter.com/MC_Fanetic,MC_Fanetic,http://www.twitter.com/MC_Fanetic,722
Skunk Hallow,www.instagram.com/@skunkhallow,skunkhallow,http://www.instagram.com/skunkhallow,404 Not Found,,"","",,,"","",
Joseph K G Miller,https://www.instagram.com/josephkgmiller0421/,josephkgmiller0421,http://www.instagram.com/josephkgmiller0421,70,http://www.facebook.com/JosephKGMillermusic,JosephKGMillermusic,http://www.facebook.com/JosephKGMillermusic,67550,@JosephKGMiller,JosephKGMiller,http://www.twitter.com/JosephKGMiller,2
Close Distance,instagram.com/closedistanceofficial,closedistanceofficial,http://www.instagram.com/closedistanceofficial,51,,"","",,,"","",
Josh Gilliland,,"","",,,"","",,,"","",
Tom Taylor,www.instagram.com/tomtaylorministries,tomtaylorministries,http://www.instagram.com/tomtaylorministries,542,www.facebook.com/ttmrecords.tomtaylor,ttmrecords.tomtaylor,http://www.facebook.com/ttmrecords.tomtaylor,1790,tomtaylorminist,tomtaylorminist,http://www.twitter.com/tomtaylorminist,252
The Vernons,,"","",,,"","",,,"","",
Fletcher Christian,,"","",,,"","",,,"","",
